suite,T,D,h,sign,B,K,stress,method,n,execution_regret_mean,execution_regret_se,audits_mean,audits_se,total_regret_mean,total_regret_se,final_scale_mean,final_scale_se
spread,8192,0.025,0.1,1,102,2,0.0,SC-UCB,256,16.063818359374192,0.20168032358026947,102.0,0.0,36.463818359374194,0.20168032358026947,0.5958180147058822,0.004558773690309509
spread,8192,0.025,0.1,1,102,2,0.0,Oracle-scale UCB,256,16.332047526040846,0.18374087562400013,0.0,0.0,16.332047526040846,0.18374087562400013,0.5999999999999999,1.3904972530845984e-17
spread,8192,0.025,0.1,1,102,2,0.0,Naive proxy UCB,256,13.53821614583267,0.18407058193552858,0.0,0.0,13.53821614583267,0.18407058193552858,1.0,0.0
spread,8192,0.025,0.1,1,102,2,0.0,Rank-only UCB,256,20.341389973957284,0.18026173686334104,0.0,0.0,20.341389973957284,0.18026173686334104,0.0,0.0
spread,8192,0.025,0.1,1,102,2,0.0,Audit-only ETC,256,17.198339843749906,1.0554166470319681,102.0,0.0,37.59833984374991,1.0554166470319684,0.5958180147058822,0.004558773690309509
spread,8192,0.025,0.1,1,102,2,0.0,Audit-all UCB,256,15.929589843749202,0.19643349825913958,8192.0,0.0,1654.329589843749,0.19643349825913983,0.6002168655395508,0.0005446373657403682
spread,8192,0.05,0.1,-1,162,2,0.0,SC-UCB,256,47.47670898437731,0.6431985762184648,162.0,0.0,79.8767089843773,0.6431985762184648,0.39190297067901236,0.004200935906136904
spread,8192,0.05,0.1,-1,162,2,0.0,Oracle-scale UCB,256,47.70708007812735,0.626794312511189,0.0,0.0,47.70708007812735,0.626794312511189,0.4000000000000001,6.952486265422992e-18
spread,8192,0.05,0.1,-1,162,2,0.0,Naive proxy UCB,256,70.87548828125755,0.48714772499332754,0.0,0.0,70.87548828125755,0.48714772499332754,1.0,0.0
spread,8192,0.05,0.1,-1,162,2,0.0,Rank-only UCB,256,31.351123046874527,0.4771640794147959,0.0,0.0,31.351123046874527,0.4771640794147959,0.0,0.0
spread,8192,0.05,0.1,-1,162,2,0.0,Audit-only ETC,256,46.10283203125651,3.126611919928581,162.0,0.0,78.5028320312565,3.126611919928581,0.39190297067901236,0.004200935906136904
spread,8192,0.05,0.1,-1,162,2,0.0,Audit-all UCB,256,41.345556640626,0.5519428970976087,8192.0,0.0,1679.745556640626,0.5519428970976089,0.39985084533691406,0.0006496385873276852
spread,8192,0.05,0.1,1,162,2,0.0,SC-UCB,256,30.957291666665547,0.3837011175470737,162.0,0.0,63.35729166666555,0.3837011175470737,0.5972704475308641,0.003657729164626694
spread,8192,0.05,0.1,1,162,2,0.0,Oracle-scale UCB,256,30.762304687498897,0.35931263350595577,0.0,0.0,30.762304687498897,0.35931263350595577,0.5999999999999999,1.3904972530845984e-17
spread,8192,0.05,0.1,1,162,2,0.0,Naive proxy UCB,256,20.906315104166122,0.31498349858335917,0.0,0.0,20.906315104166122,0.31498349858335917,1.0,0.0
spread,8192,0.05,0.1,1,162,2,0.0,Rank-only UCB,256,46.284635416664685,0.3386337948896481,0.0,0.0,46.284635416664685,0.3386337948896481,0.0,0.0
spread,8192,0.05,0.1,1,162,2,0.0,Audit-only ETC,256,31.780794270833265,2.090056411100842,162.0,0.0,64.18079427083329,2.090056411100842,0.5972704475308641,0.003657729164626694
spread,8192,0.05,0.1,1,162,2,0.0,Audit-all UCB,256,29.5486653645823,0.39626386495906124,8192.0,0.0,1667.9486653645824,0.39626386495906135,0.6002168655395508,0.0005446373657403682
spread,8192,0.1,0.1,-1,256,2,0.0,SC-UCB,256,86.881054687503,1.248428228205979,256.0,0.0,138.081054687503,1.2484282282059793,0.3956298828125,0.0033647513518130796
spread,8192,0.1,0.1,-1,256,2,0.0,Oracle-scale UCB,256,85.54179687500259,1.143499803700993,0.0,0.0,85.54179687500259,1.143499803700993,0.4000000000000001,6.952486265422992e-18
spread,8192,0.1,0.1,-1,256,2,0.0,Naive proxy UCB,256,165.7643554687706,0.6548100637961121,0.0,0.0,165.7643554687706,0.6548100637961121,1.0,0.0
spread,8192,0.1,0.1,-1,256,2,0.0,Rank-only UCB,256,39.38613281249888,0.6766137269072845,0.0,0.0,39.38613281249888,0.6766137269072845,0.0,0.0
spread,8192,0.1,0.1,-1,256,2,0.0,Audit-only ETC,256,69.85000000000966,5.868205290661131,256.0,0.0,121.05000000000967,5.868205290661131,0.3956298828125,0.0033647513518130796
spread,8192,0.1,0.1,-1,256,2,0.0,Audit-all UCB,256,63.95400390624916,0.9774493396415417,8192.0,0.0,1702.354003906249,0.9774493396415415,0.39985084533691406,0.0006496385873276852
spread,8192,0.1,0.1,1,256,2,0.0,SC-UCB,256,56.707226562497205,0.8060647219365145,256.0,0.0,107.90722656249721,0.8060647219365146,0.600372314453125,0.002946086563188146
spread,8192,0.1,0.1,1,256,2,0.0,Oracle-scale UCB,256,56.52721354166388,0.7394447521722053,0.0,0.0,56.52721354166388,0.7394447521722053,0.5999999999999999,1.3904972530845984e-17
spread,8192,0.1,0.1,1,256,2,0.0,Naive proxy UCB,256,25.783333333332294,0.4336500971135117,0.0,0.0,25.783333333332294,0.4336500971135117,1.0,0.0
spread,8192,0.1,0.1,1,256,2,0.0,Rank-only UCB,256,110.0030598958275,0.4584789317308127,0.0,0.0,110.0030598958275,0.4584789317308127,0.0,0.0
spread,8192,0.1,0.1,1,256,2,0.0,Audit-only ETC,256,54.316666666665974,4.048245942006394,256.0,0.0,105.51666666666598,4.048245942006396,0.600372314453125,0.002946086563188146
spread,8192,0.1,0.1,1,256,2,0.0,Audit-all UCB,256,51.07519531249753,0.6905004156352889,8192.0,0.0,1689.4751953124976,0.6905004156352891,0.6002168655395508,0.0005446373657403682
spread,8192,0.2,0.1,-1,407,2,0.0,SC-UCB,256,142.92871093750085,2.5290944025195286,407.0,0.0,224.32871093750086,2.5290944025195286,0.3974777334152334,0.002757945882503599
spread,8192,0.2,0.1,-1,407,2,0.0,Oracle-scale UCB,256,142.3496093750004,2.1888145733559288,0.0,0.0,142.3496093750004,2.1888145733559288,0.4000000000000001,6.952486265422992e-18
spread,8192,0.2,0.1,-1,407,2,0.0,Naive proxy UCB,256,374.2769531250508,0.5980341957248363,0.0,0.0,374.2769531250508,0.5980341957248363,1.0,0.0
spread,8192,0.2,0.1,-1,407,2,0.0,Rank-only UCB,256,35.38242187499998,0.5768296749772615,0.0,0.0,35.38242187499998,0.5768296749772615,0.0,0.0
spread,8192,0.2,0.1,-1,407,2,0.0,Audit-only ETC,256,60.3767578125073,8.168230171409391,407.0,0.0,141.77675781250727,8.16823017140939,0.3974777334152334,0.002757945882503599
spread,8192,0.2,0.1,-1,407,2,0.0,Audit-all UCB,256,78.1558593749977,1.1236321764425459,8192.0,0.0,1716.555859374998,1.1236321764425459,0.39985084533691406,0.0006496385873276852
spread,8192,0.2,0.1,1,407,2,0.0,SC-UCB,256,94.87382812499716,1.6867501116830894,407.0,0.0,176.27382812499718,1.6867501116830894,0.5998349201474201,0.0024704304303915076
spread,8192,0.2,0.1,1,407,2,0.0,Oracle-scale UCB,256,93.85624999999722,1.3342868003764554,0.0,0.0,93.85624999999722,1.3342868003764554,0.5999999999999999,1.3904972530845984e-17
spread,8192,0.2,0.1,1,407,2,0.0,Naive proxy UCB,256,24.018489583333643,0.37950178293908055,0.0,0.0,24.018489583333643,0.37950178293908055,1.0,0.0
spread,8192,0.2,0.1,1,407,2,0.0,Rank-only UCB,256,249.64739583332204,0.390889413505091,0.0,0.0,249.64739583332204,0.390889413505091,0.0,0.0
spread,8192,0.2,0.1,1,407,2,0.0,Audit-only ETC,256,71.64166666666569,7.036681725492557,407.0,0.0,153.04166666666572,7.036681725492558,0.5998349201474201,0.0024704304303915076
spread,8192,0.2,0.1,1,407,2,0.0,Audit-all UCB,256,73.08268229166507,1.038612089216716,8192.0,0.0,1711.482682291665,1.0386120892167157,0.6002168655395508,0.0005446373657403682
spread,8192,0.25,0.1,-1,472,2,0.0,SC-UCB,256,164.4912109375,2.915344638988587,472.0,0.0,258.89121093750003,2.9153446389885866,0.3977257680084746,0.002368728550960559
spread,8192,0.25,0.1,-1,472,2,0.0,Oracle-scale UCB,256,162.382568359375,2.3469605671264815,0.0,0.0,162.382568359375,2.3469605671264815,0.4000000000000001,6.952486265422992e-18
spread,8192,0.25,0.1,-1,472,2,0.0,Naive proxy UCB,256,479.558837890625,0.5368626812643541,0.0,0.0,479.558837890625,0.5368626812643541,1.0,0.0
spread,8192,0.25,0.1,-1,472,2,0.0,Rank-only UCB,256,33.014892578125,0.5459683959754837,0.0,0.0,33.014892578125,0.5459683959754837,0.0,0.0
spread,8192,0.25,0.1,-1,472,2,0.0,Audit-only ETC,256,48.67578125,7.7252402258992285,472.0,0.0,143.07578125000003,7.725240225899227,0.3977257680084746,0.002368728550960559
spread,8192,0.25,0.1,-1,472,2,0.0,Audit-all UCB,256,77.034912109375,1.150501500800253,8192.0,0.0,1715.4349121093755,1.150501500800253,0.39985084533691406,0.0006496385873276852
spread,8192,0.25,0.1,1,472,2,0.0,SC-UCB,256,109.32226562500162,2.033625563922176,472.0,0.0,203.72226562500163,2.033625563922176,0.5993445444915254,0.002146965231540057
spread,8192,0.25,0.1,1,472,2,0.0,Oracle-scale UCB,256,107.2102864583358,1.5383263596968877,0.0,0.0,107.2102864583358,1.5383263596968877,0.5999999999999999,1.3904972530845984e-17
spread,8192,0.25,0.1,1,472,2,0.0,Naive proxy UCB,256,21.999837239583403,0.34305876744274355,0.0,0.0,21.999837239583403,0.34305876744274355,1.0,0.0
spread,8192,0.25,0.1,1,472,2,0.0,Rank-only UCB,256,319.8404947916724,0.33418117979216416,0.0,0.0,319.8404947916724,0.33418117979216416,0.0,0.0
spread,8192,0.25,0.1,1,472,2,0.0,Audit-only ETC,256,76.42838541666893,8.161724985435077,472.0,0.0,170.82838541666894,8.161724985435075,0.5993445444915254,0.002146965231540057
spread,8192,0.25,0.1,1,472,2,0.0,Audit-all UCB,256,77.0175781250004,1.2602198347606435,8192.0,0.0,1715.4175781250005,1.2602198347606437,0.6002168655395508,0.0005446373657403682
arms,8192,0.2,0.1,-1,407,2,0.0,SC-UCB,256,142.92871093750085,2.5290944025195286,407.0,0.0,224.32871093750086,2.5290944025195286,0.3974777334152334,0.002757945882503599
arms,8192,0.2,0.1,-1,407,2,0.0,Oracle-scale UCB,256,142.3496093750004,2.1888145733559288,0.0,0.0,142.3496093750004,2.1888145733559288,0.4000000000000001,6.952486265422992e-18
arms,8192,0.2,0.1,-1,407,2,0.0,Naive proxy UCB,256,374.2769531250508,0.5980341957248363,0.0,0.0,374.2769531250508,0.5980341957248363,1.0,0.0
arms,8192,0.2,0.1,-1,407,2,0.0,Rank-only UCB,256,35.38242187499998,0.5768296749772615,0.0,0.0,35.38242187499998,0.5768296749772615,0.0,0.0
arms,8192,0.2,0.1,-1,407,2,0.0,Audit-only ETC,256,60.3767578125073,8.168230171409391,407.0,0.0,141.77675781250727,8.16823017140939,0.3974777334152334,0.002757945882503599
arms,8192,0.2,0.1,-1,407,2,0.0,Audit-all UCB,256,78.1558593749977,1.1236321764425459,8192.0,0.0,1716.555859374998,1.1236321764425459,0.39985084533691406,0.0006496385873276852
arms,8192,0.2,0.1,-1,407,4,0.0,SC-UCB,256,349.26625000001246,2.9934160012632782,407.0,0.0,430.6662500000125,2.9934160012632782,0.3974777334152334,0.002757945882503599
arms,8192,0.2,0.1,-1,407,4,0.0,Oracle-scale UCB,256,348.03312500001243,2.7521074920829474,0.0,0.0,348.03312500001243,2.7521074920829474,0.4000000000000001,6.952486265422992e-18
arms,8192,0.2,0.1,-1,407,4,0.0,Naive proxy UCB,256,696.3876562500257,2.4648080734111706,0.0,0.0,696.3876562500257,2.4648080734111706,1.0,0.0
arms,8192,0.2,0.1,-1,407,4,0.0,Rank-only UCB,256,183.64578125000156,1.6337134985671056,0.0,0.0,183.64578125000156,1.6337134985671056,0.0,0.0
arms,8192,0.2,0.1,-1,407,4,0.0,Audit-only ETC,256,157.06828125000916,12.932370658875115,407.0,0.0,238.4682812500092,12.932370658875115,0.3974777334152334,0.002757945882503599
arms,8192,0.2,0.1,-1,407,4,0.0,Audit-all UCB,256,194.65328125000133,1.6480619840789137,8192.0,0.0,1833.0532812500014,1.6480619840789141,0.39985084533691406,0.0006496385873276852
arms,8192,0.2,0.1,-1,407,8,0.0,SC-UCB,256,410.40401785715636,1.950549555419264,407.0,0.0,491.80401785715634,1.9505495554192642,0.3974777334152334,0.002757945882503599
arms,8192,0.2,0.1,-1,407,8,0.0,Oracle-scale UCB,256,411.65377232144203,1.81185398001743,0.0,0.0,411.65377232144203,1.81185398001743,0.4000000000000001,6.952486265422992e-18
arms,8192,0.2,0.1,-1,407,8,0.0,Naive proxy UCB,256,612.086450892878,1.6769931296090501,0.0,0.0,612.086450892878,1.6769931296090501,1.0,0.0
arms,8192,0.2,0.1,-1,407,8,0.0,Rank-only UCB,256,290.29359375000905,1.431856556853011,0.0,0.0,290.29359375000905,1.431856556853011,0.0,0.0
arms,8192,0.2,0.1,-1,407,8,0.0,Audit-only ETC,256,255.42341517858,14.722176106949158,407.0,0.0,336.82341517858003,14.72217610694916,0.3974777334152334,0.002757945882503599
arms,8192,0.2,0.1,-1,407,8,0.0,Audit-all UCB,256,301.2895982142952,1.432339783280925,8192.0,0.0,1939.6895982142953,1.432339783280925,0.39985084533691406,0.0006496385873276852
arms,8192,0.2,0.1,-1,407,16,0.0,SC-UCB,256,439.57934375001037,1.2759353632736912,407.0,0.0,520.9793437500105,1.2759353632736912,0.3974777334152334,0.002757945882503599
arms,8192,0.2,0.1,-1,407,16,0.0,Oracle-scale UCB,256,442.22531250001003,1.1830239978627282,0.0,0.0,442.22531250001003,1.1830239978627282,0.4000000000000001,6.952486265422992e-18
arms,8192,0.2,0.1,-1,407,16,0.0,Naive proxy UCB,256,567.5863437500162,1.1690596787075445,0.0,0.0,567.5863437500162,1.1690596787075445,1.0,0.0
arms,8192,0.2,0.1,-1,407,16,0.0,Rank-only UCB,256,362.01128125000673,1.120974783231519,0.0,0.0,362.01128125000673,1.120974783231519,0.0,0.0
arms,8192,0.2,0.1,-1,407,16,0.0,Audit-only ETC,256,316.60950000001134,15.761538777427994,407.0,0.0,398.00950000001137,15.761538777427994,0.3974777334152334,0.002757945882503599
arms,8192,0.2,0.1,-1,407,16,0.0,Audit-all UCB,256,369.4280312500075,1.0138570305657681,8192.0,0.0,2007.8280312500076,1.0138570305657681,0.39985084533691406,0.0006496385873276852
arms,8192,0.2,0.1,-1,407,32,0.0,SC-UCB,256,458.080357862891,0.8300942473916778,407.0,0.0,539.480357862891,0.8300942473916778,0.3974777334152334,0.002757945882503599
arms,8192,0.2,0.1,-1,407,32,0.0,Oracle-scale UCB,256,457.94587197579483,0.7241151349274033,0.0,0.0,457.94587197579483,0.7241151349274033,0.4000000000000001,6.952486265422992e-18
arms,8192,0.2,0.1,-1,407,32,0.0,Naive proxy UCB,256,541.8453175403192,0.7915925226084279,0.0,0.0,541.8453175403192,0.7915925226084279,1.0,0.0
arms,8192,0.2,0.1,-1,407,32,0.0,Rank-only UCB,256,404.3770463709524,0.7620905560925926,0.0,0.0,404.3770463709524,0.7620905560925926,0.0,0.0
arms,8192,0.2,0.1,-1,407,32,0.0,Audit-only ETC,256,404.92797883066123,16.195638728969186,407.0,0.0,486.3279788306612,16.195638728969186,0.3974777334152334,0.002757945882503599
arms,8192,0.2,0.1,-1,407,32,0.0,Audit-all UCB,256,408.8472429435333,0.7654562268081623,8192.0,0.0,2047.2472429435334,0.7654562268081616,0.39985084533691406,0.0006496385873276852
misspecification,8192,0.2,0.1,-1,407,2,0.0,SC-UCB,256,142.92871093750085,2.5290944025195286,407.0,0.0,224.32871093750086,2.5290944025195286,0.3974777334152334,0.002757945882503599
misspecification,8192,0.2,0.1,-1,407,2,0.0,Oracle-scale UCB,256,142.3496093750004,2.1888145733559288,0.0,0.0,142.3496093750004,2.1888145733559288,0.4000000000000001,6.952486265422992e-18
misspecification,8192,0.2,0.1,-1,407,2,0.0,Naive proxy UCB,256,374.2769531250508,0.5980341957248363,0.0,0.0,374.2769531250508,0.5980341957248363,1.0,0.0
misspecification,8192,0.2,0.1,-1,407,2,0.0,Rank-only UCB,256,35.38242187499998,0.5768296749772615,0.0,0.0,35.38242187499998,0.5768296749772615,0.0,0.0
misspecification,8192,0.2,0.1,-1,407,2,0.0,Audit-only ETC,256,60.3767578125073,8.168230171409391,407.0,0.0,141.77675781250727,8.16823017140939,0.3974777334152334,0.002757945882503599
misspecification,8192,0.2,0.1,-1,407,2,0.0,Audit-all UCB,256,78.1558593749977,1.1236321764425459,8192.0,0.0,1716.555859374998,1.1236321764425459,0.39985084533691406,0.0006496385873276852
misspecification,8192,0.2,0.1,-1,407,2,0.03,SC-UCB,256,190.03828125000962,2.9712494376354917,407.0,0.0,271.4382812500096,2.9712494376354917,0.3944712645884521,0.00284183548321052
misspecification,8192,0.2,0.1,-1,407,2,0.03,Naive proxy UCB,256,380.9964843750523,0.4665856378129928,0.0,0.0,380.9964843750523,0.4665856378129928,1.0,0.0
misspecification,8192,0.2,0.1,-1,407,2,0.03,Rank-only UCB,256,43.81445312499959,0.7200468003265141,0.0,0.0,43.81445312499959,0.7200468003265141,0.0,0.0
misspecification,8192,0.2,0.1,-1,407,2,0.03,Audit-only ETC,256,60.3767578125073,8.168230171409391,407.0,0.0,141.77675781250727,8.16823017140939,0.39619164619164615,0.0028520565229302177
misspecification,8192,0.2,0.1,-1,407,2,0.03,Audit-all UCB,256,78.1558593749977,1.1236321764425459,8192.0,0.0,1716.555859374998,1.1236321764425459,0.3627357482910156,0.0007346312773741548
misspecification,8192,0.2,0.1,-1,407,2,0.06,SC-UCB,256,238.21582031251992,3.0834248216786246,407.0,0.0,319.6158203125199,3.0834248216786246,0.4013551904176904,0.003094117440282056
misspecification,8192,0.2,0.1,-1,407,2,0.06,Naive proxy UCB,256,385.13125000005334,0.4032544156913644,0.0,0.0,385.13125000005334,0.4032544156913644,1.0,0.0
misspecification,8192,0.2,0.1,-1,407,2,0.06,Rank-only UCB,256,56.878906249998906,0.9595395975055512,0.0,0.0,56.878906249998906,0.9595395975055512,0.0,0.0
misspecification,8192,0.2,0.1,-1,407,2,0.06,Audit-only ETC,256,60.3767578125073,8.168230171409391,407.0,0.0,141.77675781250727,8.16823017140939,0.39669072481572487,0.0028531496261064017
misspecification,8192,0.2,0.1,-1,407,2,0.06,Audit-all UCB,256,78.1558593749977,1.1236321764425459,8192.0,0.0,1716.555859374998,1.1236321764425459,0.3257913589477539,0.0009261336561914222
misspecification,8192,0.2,0.1,-1,407,2,0.12,SC-UCB,256,322.204296875039,2.06985464655543,407.0,0.0,403.604296875039,2.0698546465554304,0.43393686655405406,0.0037911823672260583
misspecification,8192,0.2,0.1,-1,407,2,0.12,Naive proxy UCB,256,391.6802734375548,0.30259366664974896,0.0,0.0,391.6802734375548,0.30259366664974896,1.0,0.0
misspecification,8192,0.2,0.1,-1,407,2,0.12,Rank-only UCB,256,95.91816406249714,1.6144725833479254,0.0,0.0,95.91816406249714,1.6144725833479254,0.0,0.0
misspecification,8192,0.2,0.1,-1,407,2,0.12,Audit-only ETC,256,60.3767578125073,8.168230171409391,407.0,0.0,141.77675781250727,8.16823017140939,0.3972857800982801,0.0026547062226545846
misspecification,8192,0.2,0.1,-1,407,2,0.12,Audit-all UCB,256,78.1558593749977,1.1236321764425459,8192.0,0.0,1716.555859374998,1.1236321764425459,0.2602710723876953,0.0008724959220756031
misspecification,8192,0.2,0.1,-1,407,2,0.2,SC-UCB,256,376.7001953125514,0.8346782880366773,407.0,0.0,458.10019531255136,0.8346782880366771,0.5412003800675675,0.004820100647638574
misspecification,8192,0.2,0.1,-1,407,2,0.2,Naive proxy UCB,256,397.092382812556,0.1983133014715001,0.0,0.0,397.092382812556,0.1983133014715001,1.0,0.0
misspecification,8192,0.2,0.1,-1,407,2,0.2,Rank-only UCB,256,203.85898437501226,2.364133322912725,0.0,0.0,203.85898437501226,2.364133322912725,0.0,0.0
misspecification,8192,0.2,0.1,-1,407,2,0.2,Audit-only ETC,256,60.3767578125073,8.168230171409391,407.0,0.0,141.77675781250727,8.16823017140939,0.39790003071253066,0.0024000210010693616
misspecification,8192,0.2,0.1,-1,407,2,0.2,Audit-all UCB,256,78.1558593749977,1.1236321764425459,8192.0,0.0,1716.555859374998,1.1236321764425459,0.25,0.0
